order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2015/12/18,15,HTS-x6yueu-0001,x6yueu,Black T-Shirt M,19.0,7
2013/07/28,17,HTS-635725-0001,635725,Bl Tshirt M,19.0,4
2014/11/30,11,HTS-515488-0001,515488,Black T-Shirt M,19.0,1
2013/10/28,12,HTS-642476-0001,642476,Hoodie,23.0,1
2017/01/15,13,HTS-730962-0001,730962,Black T-Shirt M,19.0,1
2016/01/22,17,HTS-572327-0002,572327,Black T-Shirt F,17.5,8
2015/11/16,10,HTS-mdl2ke-0002,mdl2ke,White T-Shirt M,20.0,2
2015/07/31,12,HTS-109576-0002,109576,Black T-Shirt M,19.0,3
2017/03/08,13,HTS-i88p5k-0003,i88p5k,White T-Shirt M,20.0,3
2016/10/10,12,HTS-324660-0004,324660,Hoodie,23.0,4
2015/11/21,14,HTS-kticav-0001,kticav,Black T-Shirt M,19.0,3
2014/10/14,7,HTS-708408-0001,708408,Black T-Shirt F,17.5,1
2016/02/18,7,HTS-950516-0003,950516,White T-Shirt M,20.0,1
2015/10/22,15,HTS-8a27u6-0001,8a27u6,Black T-Shirt M,19.0,1
2017/02/12,7,HTS-893653-0005,893653,Hoodie,23.0,1
2015/11/14,8,HTS-0c7e97-0001,0c7e97,Hoodie,23.0,1
2015/02/19,15,HTS-819787-0002,819787,Black T-Shirt M,19.0,1
2015/02/10,9,HTS-458814-0001,458814,Tennis Shirt,24.0,2
2014/04/10,8,HTS-881308-0002,881308,Black T-Shirt F,17.5,2
2015/04/03,8,HTS-477982-0002,477982,Black T-Shirt F,17.5,1
2016/10/10,5,HTS-507903-0003,507903,Black T-Shirt M,19.0,4
2015/02/13,9,HTS-526974-0001,526974,Black T-Shirt F,17.5,2
2014/11/05,10,HTS-633865-0001,633865,Hoodie,23.0,2
2016/09/16,9,HTS-546790-0002,546790,Black T-Shirt M,19.0,1
2015/02/03,9,HTS-291709-0001,291709,White T-Shirt F,18.0,1
2013/09/28,13,HTS-810880-0001,810880,Hoodie,23.0,6
2017/03/22,10,HTS-033014-0002,033014,Black T-Shirt M,19.0,2
2014/09/11,7,HTS-490421-0002,490421,White T-Shirt M,20.0,15
2015/10/30,6,HTS-025281-0004,025281,White T-Shirt M,20.0,1
2014/05/06,4,HTS-364601-0004,364601,White T-Shirt M,20.0,2
2016/10/13,2,HTS-364601-0012,364601,Black T-Shirt M,19.0,4
2017/01/20,13,HTS-510797-0004,510797,Hoodie,23.0,5
2015/09/28,11,HTS-927401-0002,927401,Black T-Shirt M,19.0,1
2016/11/02,14,HTS-jyahbz-0002,jyahbz,White T-Shirt M,20.0,1
2014/06/09,10,HTS-850383-0002,850383,Black T-Shirt F,17.5,1
2015/06/17,11,HTS-046330-0004,046330,Tennis Shirt,24.0,1
2014/06/08,9,HTS-188339-0002,188339,White T-Shirt F,18.0,1
2015/06/23,9,HTS-550340-0003,550340,White T-Shirt F,18.0,4
2016/09/08,3,HTS-067144-0006,067144,Black T-Shirt M,19.0,1
2016/04/08,5,HTS-009910-0004,009910,Hoodie,23.0,6
2016/02/20,13,HTS-835287-0001,835287,White T-Shirt M,20.0,1
2016/10/14,4,HTS-546045-0008,546045,Tennis Shirt,24.0,1
2013/11/01,17,HTS-764029-0001,764029,Wh Tshirt F,18.0,1
2015/09/30,8,HTS-kasden-0001,kasden,White T-Shirt F,18.0,3
2014/10/21,11,HTS-457295-0002,457295,White T-Shirt M,20.0,2
2015/06/20,7,HTS-705827-0001,705827,White T-Shirt F,18.0,1
2017/02/20,7,HTS-330257-0004,330257,Black T-Shirt M,19.0,3
2016/08/16,10,HTS-649610-0003,649610,White T-Shirt M,20.0,3
2016/03/26,9,HTS-792384-0004,792384,Hoodie,23.0,12
2015/12/08,9,HTS-156236-0001,156236,White T-Shirt M,20.0,2
2013/10/30,9,HTS-083197-0001,083197,Hoodie,23.0,2
2016/11/26,11,HTS-57s9ny-0001,57s9ny,Tennis Shirt,24.0,1
2017/01/26,9,HTS-5s7r37-0002,5s7r37,White T-Shirt F,18.0,1
2017/03/02,7,HTS-aragw2-0004,aragw2,Hoodie,23.0,1
2015/08/07,12,HTS-465460-0001,465460,White T-Shirt M,20.0,1
2015/08/31,16,HTS-gx064h-0001,gx064h,Black T-Shirt M,19.0,3
2014/11/09,7,HTS-542783-0001,542783,White T-Shirt M,20.0,2
2016/06/05,11,HTS-548122-0002,548122,Hoodie,23.0,2
2016/10/18,9,HTS-733499-0004,733499,Tennis Shirt,24.0,2
2016/08/25,17,HTS-8c5mxw-0002,8c5mxw,Black T-Shirt M,19.0,2
2016/03/12,5,HTS-724345-0005,724345,Black T-Shirt F,17.5,3
2015/12/06,7,HTS-694300-0003,694300,White T-Shirt M,20.0,2
2014/10/30,7,HTS-805582-0001,805582,White T-Shirt M,20.0,1
2015/02/04,11,HTS-117657-0002,117657,White T-Shirt M,20.0,3
2014/08/13,17,HTS-291934-0001,291934,White T-Shirt F,18.0,5
2014/10/14,14,HTS-990747-0001,990747,White T-Shirt M,20.0,1
2017/04/07,11,HTS-044759-0005,044759,Tennis Shirt,24.0,5
2014/09/14,10,HTS-660119-0001,660119,Black T-Shirt M,19.0,1
2016/02/17,13,HTS-ld97y8-0001,ld97y8,Black T-Shirt M,19.0,2
2015/12/31,11,HTS-d7evur-0002,d7evur,Hoodie,23.0,3
2017/01/17,8,HTS-735205-0006,735205,Black T-Shirt M,19.0,3
2013/07/12,12,HTS-598882-0001,598882,Bl Tshirt M,19.0,1
2014/08/13,7,HTS-947293-0002,947293,Tennis Shirt,24.0,11
2016/06/04,12,HTS-082154-0001,082154,Black T-Shirt F,17.5,1
2015/12/13,10,HTS-162971-0003,162971,Black T-Shirt M,19.0,3
2015/12/07,9,HTS-658204-0002,658204,Black T-Shirt F,17.5,2
2015/10/14,15,HTS-1l8g1s-0001,1l8g1s,Black T-Shirt M,19.0,1
2016/04/13,7,HTS-fod06j-0002,fod06j,Black T-Shirt F,17.5,5
2014/12/01,4,HTS-143789-0001,143789,White T-Shirt F,18.0,1
2013/10/06,15,HTS-576122-0001,576122,Tennis Shirt,24.0,3
2016/08/01,5,HTS-950776-0004,950776,Black T-Shirt M,19.0,3
2017/01/16,14,HTS-817758-0002,817758,Black T-Shirt M,19.0,1
2015/09/11,5,HTS-859323-0004,859323,Black T-Shirt M,19.0,1
2016/02/28,6,HTS-804515-0003,804515,Tennis Shirt,24.0,1
2016/06/15,10,HTS-jtuto4-0002,jtuto4,Hoodie,23.0,1
2015/07/21,13,HTS-783159-0003,783159,Hoodie,23.0,3
2015/04/28,8,HTS-ed9tpo-0001,ed9tpo,White T-Shirt M,20.0,1
2014/06/11,9,HTS-353916-0001,353916,Black T-Shirt F,17.5,1
2015/01/07,10,HTS-999675-0002,999675,White T-Shirt M,20.0,1
2016/07/19,8,HTS-686265-0004,686265,White T-Shirt F,18.0,17
2015/06/19,8,HTS-233579-0003,233579,Hoodie,23.0,2
2014/08/04,14,HTS-043463-0001,043463,White T-Shirt M,20.0,1
2015/05/22,11,HTS-237494-0001,237494,Black T-Shirt F,17.5,1
2016/01/29,15,HTS-939786-0001,939786,Hoodie,23.0,1
2017/04/08,9,HTS-62u6nu-0001,62u6nu,White T-Shirt F,18.0,1
2015/06/24,14,HTS-543586-0001,543586,Black T-Shirt F,17.5,1
2017/04/13,7,HTS-990309-0006,990309,Hoodie,23.0,2
2016/07/27,7,HTS-vn3zi9-0002,vn3zi9,White T-Shirt F,18.0,2
2016/06/13,9,HTS-647776-0004,647776,White T-Shirt M,20.0,20
2015/11/30,14,HTS-785129-0001,785129,Hoodie,23.0,2
2015/08/17,11,HTS-jt9cx5-0001,jt9cx5,White T-Shirt F,18.0,3
2015/09/08,13,HTS-445103-0003,445103,Black T-Shirt F,17.5,8
2016/03/27,7,HTS-940775-0006,940775,Black T-Shirt M,19.0,2
2016/09/29,6,HTS-506401-0007,506401,Hoodie,23.0,1
2014/11/06,10,HTS-978429-0006,978429,White T-Shirt M,20.0,3
2015/09/02,15,HTS-qwnfhx-0001,qwnfhx,Black T-Shirt M,19.0,2
2016/04/11,13,HTS-872228-0003,872228,White T-Shirt F,18.0,3
2014/08/26,10,HTS-589022-0001,589022,White T-Shirt F,18.0,1
2016/01/12,7,HTS-223087-0003,223087,White T-Shirt M,20.0,5
2016/07/24,12,HTS-lsc64y-0002,lsc64y,Black T-Shirt F,17.5,1
2015/10/14,10,HTS-295777-0001,295777,Black T-Shirt M,19.0,1
2017/03/06,3,HTS-704963-0005,704963,Tennis Shirt,24.0,1
2014/09/10,17,HTS-831783-0001,831783,Black T-Shirt M,19.0,1
2016/10/14,17,HTS-m6ebqk-0001,m6ebqk,Hoodie,23.0,1
2017/02/03,10,HTS-865790-0001,865790,Black T-Shirt M,19.0,1
2015/08/14,11,HTS-171208-0004,171208,Hoodie,23.0,5
2014/10/17,8,HTS-517487-0001,517487,Hoodie,23.0,1
2015/08/11,18,HTS-399775-0001,399775,White T-Shirt F,18.0,1
2016/02/25,5,HTS-5mj2dy-0001,5mj2dy,Tennis Shirt,24.0,1
2015/09/17,9,HTS-864105-0001,864105,Hoodie,23.0,1
2015/07/06,8,HTS-nlu9ad-0001,nlu9ad,Tennis Shirt,24.0,2
2017/04/02,14,HTS-478954-0003,478954,Black T-Shirt M,19.0,1
2016/12/08,15,HTS-s0wb9x-0002,s0wb9x,White T-Shirt F,18.0,2
2014/09/30,9,HTS-623988-0001,623988,White T-Shirt M,20.0,1
2016/10/01,22,HTS-t02jp3-0001,t02jp3,White T-Shirt F,18.0,1
2016/04/30,12,HTS-vizqxc-0002,vizqxc,Hoodie,23.0,20
2017/03/09,10,HTS-wzjtyl-0003,wzjtyl,White T-Shirt M,20.0,2
2015/08/29,14,HTS-825575-0002,825575,White T-Shirt M,20.0,1
2016/11/01,14,HTS-f1b4b2-0002,f1b4b2,Hoodie,23.0,1
2013/12/23,14,HTS-481738-0001,481738,Hoodie,23.0,2
2016/08/15,10,HTS-82i976-0002,82i976,Hoodie,23.0,4
2016/08/25,12,HTS-37ljsk-0001,37ljsk,Hoodie,23.0,1
2015/06/20,8,HTS-651425-0005,651425,Hoodie,23.0,1
2017/03/04,12,HTS-521022-0003,521022,White T-Shirt M,20.0,24
2013/08/21,14,HTS-064307-0001,064307,Hoodie,23.0,2
2016/11/27,8,HTS-848940-0003,848940,White T-Shirt M,20.0,10
2016/02/28,13,HTS-927833-0002,927833,White T-Shirt M,20.0,3
2015/11/16,7,HTS-243597-0005,243597,Hoodie,23.0,3
2017/03/04,9,HTS-355861-0001,355861,Hoodie,23.0,1
2016/12/30,5,HTS-810459-0001,810459,Black T-Shirt M,19.0,1
2014/08/03,17,HTS-208971-0001,208971,Black T-Shirt M,19.0,1
2016/09/12,7,HTS-518184-0002,518184,White T-Shirt M,20.0,2
2014/07/21,14,HTS-092623-0001,092623,Black T-Shirt F,17.5,6
2017/02/16,9,HTS-928079-0003,928079,Hoodie,23.0,1
2016/05/08,7,HTS-356779-0004,356779,White T-Shirt F,18.0,2
2013/10/04,7,HTS-516630-0001,516630,Wh Tshirt M,20.0,19
2016/03/23,10,HTS-078494-0001,078494,Black T-Shirt M,19.0,1
2013/10/13,14,HTS-600864-0001,600864,Wh Tshirt F,18.0,1
2015/10/01,18,HTS-228988-0001,228988,Black T-Shirt M,19.0,1
2014/10/27,18,HTS-081756-0001,081756,Black T-Shirt F,17.5,1
2014/12/20,16,HTS-779529-0002,779529,Black T-Shirt F,17.5,1
2016/05/27,8,HTS-704816-0003,704816,Black T-Shirt F,17.5,3
2015/06/29,10,HTS-492955-0002,492955,Black T-Shirt F,17.5,3
2015/10/13,9,HTS-9o5nc1-0001,9o5nc1,White T-Shirt M,20.0,1
2016/04/29,9,HTS-677938-0004,677938,White T-Shirt F,18.0,1
2013/07/11,5,HTS-572447-0001,572447,Wh Tshirt F,18.0,1
2016/08/06,13,HTS-938424-0002,938424,Black T-Shirt M,19.0,1
2017/02/07,10,HTS-972919-0003,972919,White T-Shirt M,20.0,7
2016/05/17,15,HTS-fnez8b-0002,fnez8b,Hoodie,23.0,2
2016/12/13,16,HTS-368158-0003,368158,White T-Shirt M,20.0,2
2016/09/26,5,HTS-708240-0005,708240,Black T-Shirt M,19.0,5
2014/10/05,15,HTS-811199-0001,811199,White T-Shirt M,20.0,1
2014/02/28,14,HTS-809573-0002,809573,Tennis Shirt,24.0,5
2013/11/08,11,HTS-408056-0002,408056,Bl Tshirt M,19.0,1
2013/09/03,6,HTS-146338-0001,146338,Hoodie,23.0,2
2016/06/16,7,HTS-031045-0003,031045,Tennis Shirt,24.0,3
2017/01/11,11,HTS-481803-0004,481803,White T-Shirt M,20.0,5
2015/12/16,8,HTS-jkk8n9-0001,jkk8n9,Black T-Shirt F,17.5,1
2013/12/04,9,HTS-642059-0001,642059,Hoodie,23.0,2
2014/09/29,8,HTS-186191-0001,186191,White T-Shirt M,20.0,1
2015/06/23,8,HTS-350109-0003,350109,Tennis Shirt,24.0,27
2016/09/03,12,HTS-r8h6jy-0001,r8h6jy,Hoodie,23.0,1
2015/09/06,16,HTS-410869-0002,410869,White T-Shirt F,18.0,1
2015/02/05,13,HTS-738086-0002,738086,White T-Shirt F,18.0,1
2017/02/16,8,HTS-346391-0005,346391,Black T-Shirt M,19.0,2
2017/02/21,10,HTS-t9g8pf-0002,t9g8pf,Hoodie,23.0,20
2016/06/01,17,HTS-056563-0002,056563,White T-Shirt F,18.0,2
2016/05/28,8,HTS-042303-0004,042303,Hoodie,23.0,1
2014/09/16,9,HTS-320913-0002,320913,White T-Shirt F,18.0,2
2015/10/02,15,HTS-784711-0003,784711,Tennis Shirt,24.0,5
2016/03/22,7,HTS-365281-0004,365281,Hoodie,23.0,3
2016/09/07,12,HTS-wgxiad-0002,wgxiad,White T-Shirt M,20.0,11
2015/09/27,10,HTS-006476-0003,006476,Tennis Shirt,24.0,1
2015/09/10,15,HTS-nxlvu7-0001,nxlvu7,White T-Shirt M,20.0,2
2016/11/25,6,HTS-718764-0006,718764,White T-Shirt M,20.0,2
2014/10/24,11,HTS-602543-0001,602543,Black T-Shirt M,19.0,1
2016/01/25,11,HTS-788065-0003,788065,White T-Shirt F,18.0,2
2016/05/24,11,HTS-dzywl9-0001,dzywl9,White T-Shirt M,20.0,1
2017/02/12,7,HTS-3ux5eu-0003,3ux5eu,Black T-Shirt F,17.5,2
2015/07/06,11,HTS-894581-0002,894581,White T-Shirt F,18.0,4
2013/07/19,13,HTS-938785-0001,938785,Bl Tshirt F,17.5,2
2016/05/01,12,HTS-067895-0001,067895,White T-Shirt F,18.0,1
2016/08/21,10,HTS-202pae-0005,202pae,Black T-Shirt F,17.5,2
2014/09/08,10,HTS-965983-0002,965983,Tennis Shirt,24.0,1
2017/03/22,7,HTS-339030-0005,339030,Black T-Shirt F,17.5,2
2014/10/25,9,HTS-340292-0001,340292,Hoodie,23.0,1
2015/07/06,8,HTS-841410-0003,841410,Black T-Shirt F,17.5,2
2016/12/23,8,HTS-577343-0005,577343,Hoodie,23.0,1
2016/05/30,6,HTS-825040-0007,825040,Hoodie,23.0,4
2016/08/23,10,HTS-f11cll-0003,f11cll,White T-Shirt F,18.0,1
2017/02/14,11,HTS-gsp384-0002,gsp384,Hoodie,23.0,1
2016/12/24,15,HTS-906922-0003,906922,Hoodie,23.0,1
2014/11/04,7,HTS-270874-0002,270874,Tennis Shirt,24.0,10
2015/06/28,8,HTS-583745-0002,583745,Black T-Shirt F,17.5,2
2016/03/08,13,HTS-da8yvg-0001,da8yvg,White T-Shirt F,18.0,4
2015/12/26,13,HTS-479066-0003,479066,Tennis Shirt,24.0,16
2017/01/23,11,HTS-thzd9e-0003,thzd9e,Hoodie,23.0,2
2016/03/28,14,HTS-4r17o9-0001,4r17o9,White T-Shirt F,18.0,4
2015/11/14,13,HTS-1i3lkv-0001,1i3lkv,Black T-Shirt M,19.0,1
2016/09/18,12,HTS-078359-0003,078359,Tennis Shirt,24.0,1
2016/07/17,8,HTS-0boxo0-0003,0boxo0,White T-Shirt M,20.0,15
2014/12/12,9,HTS-450846-0001,450846,White T-Shirt F,18.0,1
2016/09/27,5,HTS-265122-0002,265122,Black T-Shirt M,19.0,1
2015/10/05,10,HTS-393370-0002,393370,White T-Shirt F,18.0,1
2015/09/02,9,HTS-288053-0003,288053,White T-Shirt M,20.0,8
2016/10/17,11,HTS-407204-0003,407204,Hoodie,23.0,1
2015/12/12,7,HTS-1pjr5x-0001,1pjr5x,Black T-Shirt F,17.5,3
2015/03/20,9,HTS-077755-0002,077755,Black T-Shirt M,19.0,1
2014/04/10,17,HTS-145049-0002,145049,Tennis Shirt,24.0,1
2016/03/16,15,HTS-235265-0002,235265,Tennis Shirt,24.0,1
2016/07/17,15,HTS-804522-0003,804522,Black T-Shirt F,17.5,5
2013/09/26,10,HTS-041695-0001,041695,Wh Tshirt F,18.0,1
2015/12/25,12,HTS-920142-0002,920142,Black T-Shirt F,17.5,1
2015/12/25,14,HTS-105464-0002,105464,Black T-Shirt M,19.0,2
2013/09/29,15,HTS-686959-0001,686959,Wh Tshirt M,20.0,1
2016/02/12,9,HTS-165928-0004,165928,Black T-Shirt M,19.0,4
2016/11/13,10,HTS-o3rq7j-0002,o3rq7j,Black T-Shirt M,19.0,1
2014/10/04,10,HTS-332037-0001,332037,Black T-Shirt M,19.0,1
2015/11/16,15,HTS-304878-0003,304878,White T-Shirt F,18.0,17
2016/04/26,11,HTS-h6sw3r-0002,h6sw3r,Hoodie,23.0,1
2016/12/31,10,HTS-951634-0003,951634,White T-Shirt M,20.0,1
2016/12/21,14,HTS-ytlfxm-0003,ytlfxm,Hoodie,23.0,2
2017/03/26,13,HTS-719866-0004,719866,White T-Shirt F,18.0,1
2016/05/21,15,HTS-783920-0002,783920,White T-Shirt M,20.0,1
2014/11/05,11,HTS-923959-0001,923959,Black T-Shirt M,19.0,6
2016/09/04,16,HTS-804970-0004,804970,White T-Shirt M,20.0,1
2015/10/01,12,HTS-t0g7sc-0001,t0g7sc,White T-Shirt M,20.0,3
2015/07/23,12,HTS-i3quq5-0001,i3quq5,White T-Shirt F,18.0,3
2013/07/07,11,HTS-929736-0001,929736,Hoodie,23.0,8
2015/10/19,14,HTS-459288-0001,459288,Black T-Shirt F,17.5,1
2014/10/10,13,HTS-732582-0001,732582,Tennis Shirt,24.0,1
2017/01/13,9,HTS-768134-0002,768134,Black T-Shirt F,17.5,1
2015/10/13,10,HTS-427125-0002,427125,White T-Shirt F,18.0,2
2016/06/10,9,HTS-034868-0003,034868,Black T-Shirt M,19.0,10
2015/04/20,13,HTS-841188-0003,841188,Black T-Shirt F,17.5,1
2015/09/05,16,HTS-255955-0001,255955,Tennis Shirt,24.0,1
2016/11/14,9,HTS-275212-0006,275212,Tennis Shirt,24.0,2
2016/04/28,7,HTS-wqgo9j-0002,wqgo9j,Hoodie,23.0,1
2015/11/28,12,HTS-820560-0001,820560,White T-Shirt M,20.0,1
2014/08/09,17,HTS-140114-0001,140114,Black T-Shirt M,19.0,2
2015/11/16,13,HTS-8c3pld-0001,8c3pld,White T-Shirt M,20.0,1
2015/08/28,11,HTS-o82p1a-0001,o82p1a,Hoodie,23.0,1
2014/06/25,9,HTS-888823-0002,888823,Tennis Shirt,24.0,2
2016/06/26,10,HTS-128051-0001,128051,White T-Shirt M,20.0,2
2015/12/23,8,HTS-pbh4o5-0004,pbh4o5,Black T-Shirt F,17.5,3
2014/09/05,12,HTS-814041-0001,814041,Hoodie,23.0,1
2015/06/01,15,HTS-529991-0001,529991,White T-Shirt F,18.0,1
2015/10/06,6,HTS-180996-0002,180996,White T-Shirt M,20.0,4
2015/09/17,15,HTS-xtvuqw-0001,xtvuqw,White T-Shirt F,18.0,1
2014/08/10,13,HTS-414374-0002,414374,White T-Shirt M,20.0,1
2016/02/23,7,HTS-787072-0004,787072,Hoodie,23.0,6
2016/12/22,7,HTS-560522-0007,560522,White T-Shirt M,20.0,2
2015/11/05,11,HTS-472969-0003,472969,White T-Shirt M,20.0,3
2016/03/26,11,HTS-442759-0001,442759,White T-Shirt M,20.0,1
2015/05/13,4,HTS-709305-0004,709305,Black T-Shirt F,17.5,4
2016/09/19,13,HTS-486140-0003,486140,Hoodie,23.0,1
2015/02/28,10,HTS-083828-0002,083828,White T-Shirt M,20.0,1
2017/04/04,18,HTS-913251-0002,913251,Hoodie,23.0,1
2015/10/05,11,HTS-046138-0002,046138,Black T-Shirt M,19.0,3
2014/10/21,12,HTS-598526-0003,598526,Hoodie,23.0,6
2016/08/15,8,HTS-r0d93b-0002,r0d93b,Tennis Shirt,24.0,1
2016/03/07,19,HTS-759879-0002,759879,Tennis Shirt,24.0,1
2017/04/01,7,HTS-956393-0003,956393,Hoodie,23.0,15
2015/06/05,13,HTS-224854-0002,224854,Black T-Shirt M,19.0,3
2017/03/28,10,HTS-699461-0002,699461,Black T-Shirt M,19.0,1
2014/06/18,16,HTS-290632-0001,290632,Hoodie,23.0,1
2015/09/30,8,HTS-7v4qq5-0001,7v4qq5,Black T-Shirt M,19.0,5
2014/08/19,8,HTS-610385-0001,610385,Black T-Shirt M,19.0,2
2015/05/12,15,HTS-274012-0001,274012,White T-Shirt F,18.0,1
2014/12/14,11,HTS-782783-0001,782783,Black T-Shirt F,17.5,3
2014/10/17,13,HTS-940546-0001,940546,White T-Shirt M,20.0,1
2016/01/27,6,HTS-771132-0003,771132,Hoodie,23.0,13
2015/11/02,7,HTS-937910-0002,937910,Tennis Shirt,24.0,19
2017/01/18,5,HTS-466915-0004,466915,Tennis Shirt,24.0,2
2016/04/14,13,HTS-190676-0004,190676,Black T-Shirt F,17.5,2
2016/12/11,12,HTS-ozcijc-0003,ozcijc,White T-Shirt F,18.0,2
2014/09/11,8,HTS-961297-0002,961297,White T-Shirt F,18.0,2
2015/01/27,12,HTS-856425-0003,856425,Black T-Shirt F,17.5,9
2015/02/26,10,HTS-767016-0002,767016,White T-Shirt M,20.0,2
2016/04/06,8,HTS-654159-0003,654159,Black T-Shirt F,17.5,2
2016/11/03,9,HTS-768910-0002,768910,Black T-Shirt F,17.5,2
2017/03/29,7,HTS-137129-0003,137129,White T-Shirt M,20.0,1
2016/02/24,6,HTS-103002-0004,103002,Tennis Shirt,24.0,4
2016/08/18,10,HTS-i90mqu-0001,i90mqu,Hoodie,23.0,1
2016/05/03,8,HTS-781174-0004,781174,White T-Shirt M,20.0,4
2016/02/09,9,HTS-287296-0003,287296,Hoodie,23.0,2
2015/05/13,10,HTS-490752-0003,490752,Hoodie,23.0,4
2015/08/24,11,HTS-byk0s8-0001,byk0s8,White T-Shirt M,20.0,1
2016/10/11,6,HTS-o7fecu-0004,o7fecu,Black T-Shirt F,17.5,1
2015/08/19,14,HTS-426724-0003,426724,Tennis Shirt,24.0,16
2015/07/04,8,HTS-mobmlu-0001,mobmlu,White T-Shirt F,18.0,1
2017/02/24,5,HTS-977764-0005,977764,White T-Shirt M,20.0,5
2014/09/22,16,HTS-866632-0001,866632,Tennis Shirt,24.0,1
2016/07/31,10,HTS-623983-0004,623983,Hoodie,23.0,5
2014/06/26,15,HTS-107274-0001,107274,Tennis Shirt,24.0,1
2015/05/28,14,HTS-010311-0002,010311,Black T-Shirt F,17.5,1
2015/10/22,16,HTS-mg607y-0001,mg607y,Black T-Shirt M,19.0,15
2016/12/30,11,HTS-343387-0004,343387,Tennis Shirt,24.0,1
2016/08/29,13,HTS-vur3g6-0003,vur3g6,White T-Shirt M,20.0,4
2015/09/29,8,HTS-214887-0003,214887,White T-Shirt M,20.0,21
2016/12/24,9,HTS-rl8boa-0002,rl8boa,White T-Shirt F,18.0,1
2017/03/06,13,HTS-179945-0004,179945,White T-Shirt M,20.0,17
2014/04/11,10,HTS-583679-0002,583679,Black T-Shirt M,19.0,1
2015/08/31,11,HTS-938065-0002,938065,Hoodie,23.0,12
2017/04/07,8,HTS-391024-0001,391024,Black T-Shirt F,17.5,1
2015/04/24,13,HTS-701046-0003,701046,Black T-Shirt F,17.5,3
2017/04/05,7,HTS-mf6q8y-0003,mf6q8y,Hoodie,23.0,4
2017/03/04,14,HTS-909621-0003,909621,Black T-Shirt M,19.0,1
2016/01/07,16,HTS-348110-0001,348110,Hoodie,23.0,1
2016/08/17,12,HTS-lgta4b-0001,lgta4b,Black T-Shirt M,19.0,1
2016/06/02,9,HTS-67snx8-0003,67snx8,Hoodie,23.0,2
2016/11/01,13,HTS-619123-0005,619123,White T-Shirt M,20.0,3
2015/05/30,11,HTS-184701-0003,184701,White T-Shirt M,20.0,15
2015/09/09,14,HTS-896270-0002,896270,Black T-Shirt F,17.5,3
2013/09/03,10,HTS-836055-0001,836055,Tennis Shirt,24.0,2
2014/10/31,14,HTS-826253-0001,826253,White T-Shirt M,20.0,3
2015/06/10,7,HTS-713985-0003,713985,Hoodie,23.0,1
2015/02/25,9,HTS-718649-0002,718649,Black T-Shirt F,17.5,21
2016/04/07,11,HTS-rdww44-0001,rdww44,Black T-Shirt F,17.5,1
2016/05/06,11,HTS-4o0yyu-0002,4o0yyu,White T-Shirt F,18.0,3
2013/10/01,16,HTS-718078-0001,718078,Wh Tshirt M,20.0,1
2015/11/22,7,HTS-nu94ii-0001,nu94ii,White T-Shirt F,18.0,1
2016/06/11,13,HTS-753498-0003,753498,Hoodie,23.0,4
2015/07/03,15,HTS-040425-0002,040425,Black T-Shirt F,17.5,2
2014/10/12,9,HTS-864505-0002,864505,Black T-Shirt M,19.0,1
2013/07/19,12,HTS-408067-0001,408067,Wh Tshirt M,20.0,2
2016/09/01,14,HTS-911044-0001,911044,Hoodie,23.0,1
2016/03/17,9,HTS-545803-0002,545803,Hoodie,23.0,2
2015/08/10,7,HTS-643252-0004,643252,White T-Shirt M,20.0,2
2014/08/05,15,HTS-805920-0001,805920,Hoodie,23.0,5
2016/07/26,9,HTS-732206-0002,732206,Black T-Shirt M,19.0,1
2015/11/02,13,HTS-080522-0002,080522,White T-Shirt M,20.0,1
2017/03/21,6,HTS-558000-0004,558000,Black T-Shirt M,19.0,16
2014/02/10,13,HTS-524675-0002,524675,Hoodie,23.0,4
2016/10/21,5,HTS-eey9ri-0003,eey9ri,Tennis Shirt,24.0,2
2015/05/01,10,HTS-789544-0003,789544,White T-Shirt M,20.0,1
2016/12/27,11,HTS-087478-0004,087478,Black T-Shirt F,17.5,1
2016/07/26,8,HTS-9wcvk4-0002,9wcvk4,Black T-Shirt F,17.5,4
2016/07/10,4,HTS-010797-0004,010797,Hoodie,23.0,7
2014/10/16,12,HTS-446024-0001,446024,Hoodie,23.0,1
2016/02/24,10,HTS-461980-0001,461980,Black T-Shirt F,17.5,1
2016/04/21,10,HTS-686523-0003,686523,Tennis Shirt,24.0,1
2015/07/17,9,HTS-611229-0003,611229,White T-Shirt M,20.0,6
2014/08/24,13,HTS-131410-0001,131410,Hoodie,23.0,5
2017/02/13,6,HTS-mxg55q-0003,mxg55q,White T-Shirt F,18.0,4
2016/12/15,19,HTS-2anllu-0001,2anllu,Hoodie,23.0,3
2013/08/07,18,HTS-627768-0001,627768,Wh Tshirt F,18.0,2
2017/02/01,16,HTS-930939-0002,930939,Hoodie,23.0,1
2015/03/19,19,HTS-314527-0002,314527,Black T-Shirt M,19.0,1
2017/02/05,2,HTS-983258-0006,983258,Hoodie,23.0,6
2015/01/17,10,HTS-441782-0001,441782,Hoodie,23.0,3
2015/10/04,10,HTS-imlpdk-0001,imlpdk,Black T-Shirt M,19.0,1
2013/09/07,9,HTS-999160-0001,999160,Hoodie,23.0,1
2016/01/06,9,HTS-916877-0003,916877,Black T-Shirt F,17.5,6
2014/10/05,11,HTS-841855-0001,841855,Hoodie,23.0,1
2016/01/12,17,HTS-090062-0001,090062,White T-Shirt M,20.0,1
